index,OrderID,Date,Status,Fulfilment,Category,CourierStatus,Qty,Amount,shipstate,shippostalcode,B2B
230,406-4878137-1126707,4/30/2022,Shipped,Amazon,kurta,Shipped,1,517,MAHARASHTRA,411052,FALSE
231,171-3505516-3505949,4/30/2022,Shipped,Amazon,Set,Shipped,1,591,MAHARASHTRA,411046,FALSE
232,406-6199849-7523514,4/30/2022,Shipped,Amazon,kurta,Shipped,1,406,KERALA,670622,FALSE
233,406-6180074-2350757,4/30/2022,Shipped,Amazon,Set,Shipped,1,684,KARNATAKA,560102,FALSE
234,406-6180074-2350757,4/30/2022,Shipped,Amazon,Set,Shipped,1,1115,KARNATAKA,560102,FALSE
235,406-2403215-8361103,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,999,KARNATAKA,560102,FALSE
236,404-6578109-5618751,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,295,KARNATAKA,560100,FALSE
237,407-2307966-4961113,4/30/2022,Shipped,Amazon,kurta,Shipped,1,442,KARNATAKA,576104,FALSE
238,404-5539778-0029904,4/30/2022,Shipped,Amazon,Set,Shipped,1,563,ASSAM,785634,FALSE
239,171-6222676-0740318,4/30/2022,Shipped,Amazon,kurta,Shipped,1,435,DELHI,110075,FALSE
240,403-2166075-2254703,4/30/2022,Shipped,Amazon,Set,Shipped,1,563,KARNATAKA,575006,FALSE
241,407-5766340-7411567,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,GUJARAT,380022,TRUE
242,404-0634392-1837110,4/30/2022,Cancelled,Amazon,Top,Cancelled,0,,MAHARASHTRA,444105,FALSE
243,408-2759943-9849959,4/30/2022,Shipped,Amazon,Set,Shipped,1,1338,WEST BENGAL,700051,FALSE
244,403-5977671-8855508,4/30/2022,Shipped - Returned to Seller,Merchant,Set,Shipped,1,1115,WEST BENGAL,736101,FALSE
245,408-9321153-0591557,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,560029,FALSE
246,404-0696150-3898703,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,499,MAHARASHTRA,411037,FALSE
247,406-7586136-6520337,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,791,UTTARAKHAND,248009,FALSE
248,407-6146457-8788352,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,725,BIHAR,823001,FALSE
249,404-8514200-3544346,4/30/2022,Cancelled,Amazon,kurta,Cancelled,0,,KARNATAKA,560036,FALSE
250,404-7452877-2137949,4/30/2022,Cancelled,Merchant,kurta,,0,,KARNATAKA,560036,FALSE
251,402-2703790-2816329,4/30/2022,Cancelled,Merchant,Set,,0,1278.57,JHARKHAND,828111,FALSE
252,407-1515930-8661921,4/30/2022,Shipped,Amazon,Set,Shipped,1,1099,WEST BENGAL,700070,FALSE
253,405-9144614-1601126,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,533,TELANGANA,500010,FALSE
254,407-0994909-4122733,4/30/2022,Shipped,Amazon,kurta,Shipped,1,696,RAJASTHAN,313001,FALSE
255,402-7042386-5486768,4/30/2022,Shipped,Amazon,kurta,Shipped,1,363,TAMIL NADU,641030,FALSE
256,403-7652993-1507525,4/30/2022,Shipped,Amazon,Set,Shipped,1,631,ODISHA,751006,FALSE
257,407-3847456-6656309,4/30/2022,Shipped,Amazon,Set,Shipped,1,1115,BIHAR,812003,FALSE
258,407-3847456-6656309,4/30/2022,Shipped,Amazon,Set,Shipped,1,968,BIHAR,812003,FALSE
259,171-7623384-8040337,4/30/2022,Shipped,Amazon,kurta,Shipped,1,486,MAHARASHTRA,440036,FALSE
260,171-7623384-8040337,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,MAHARASHTRA,440036,FALSE
261,171-4607096-6413920,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,563,MAHARASHTRA,440036,FALSE
262,404-6783988-2006729,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,TAMIL NADU,600096,FALSE
263,404-6975277-1927553,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,458,WEST BENGAL,742103,FALSE
264,402-5586272-3646748,4/30/2022,Shipped,Amazon,Set,Shipped,1,1065,UTTARAKHAND,248001,FALSE
265,171-6655820-6440356,4/30/2022,Shipped,Amazon,Set,Shipped,2,2130,MAHARASHTRA,400101,FALSE
266,171-1584788-8864335,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1099,MAHARASHTRA,400101,FALSE
267,402-0150402-0900371,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,721,MADHYA PRADESH,480661,FALSE
268,408-6791822-5493964,4/30/2022,Shipped,Amazon,Set,Shipped,1,968,UTTAR PRADESH,282002,FALSE
269,405-0483874-0889137,4/30/2022,Shipped,Amazon,Set,Shipped,1,563,UTTAR PRADESH,226029,FALSE
270,407-5600921-2143569,4/30/2022,Cancelled,Merchant,Set,,0,995.54,KARNATAKA,560067,FALSE
271,404-1607808-0769930,4/30/2022,Cancelled,Amazon,Set,Cancelled,0,,BIHAR,800001,FALSE
272,407-5124083-2725136,4/30/2022,Shipped,Amazon,Set,Shipped,1,682,UTTAR PRADESH,201012,FALSE
273,407-4766116-5412325,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,HIMACHAL PRADESH,172023,FALSE
274,402-6885004-6990731,4/30/2022,Shipped,Amazon,Set,Shipped,1,626,TAMIL NADU,600010,FALSE
275,402-2207276-9869933,4/30/2022,Shipped,Amazon,Set,Shipped,1,1140,TELANGANA,503111,FALSE
276,407-9494293-9423561,4/30/2022,Shipped,Amazon,kurta,Shipped,1,486,JAMMU & KASHMIR,190015,FALSE
277,171-6867266-8495534,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,KARNATAKA,560042,FALSE
278,408-3475592-6193128,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,586212,FALSE
279,171-1987024-2709164,4/30/2022,Shipped,Amazon,Set,Shipped,1,660,ANDHRA PRADESH,523302,FALSE
280,406-1522425-5387565,4/30/2022,Shipped,Amazon,kurta,Shipped,1,459,TELANGANA,500058,FALSE
281,171-3270734-5045130,4/30/2022,Shipped,Amazon,Set,Shipped,1,631,DELHI,110045,FALSE
282,408-4101226-7217932,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,UTTAR PRADESH,226010,FALSE
283,171-5719664-5449151,4/30/2022,Cancelled,Amazon,Set,Unshipped,1,597,KARNATAKA,560042,FALSE
284,403-9400764-4029123,4/30/2022,Shipped,Amazon,Set,Shipped,1,852,KARNATAKA,560102,FALSE
285,406-8413944-2634744,4/30/2022,Shipped,Amazon,kurta,Shipped,1,353,TELANGANA,500032,FALSE
286,406-8271099-5133911,4/30/2022,Shipped,Amazon,kurta,Shipped,1,345,KARNATAKA,562125,FALSE
287,406-8271099-5133911,4/30/2022,Shipped,Amazon,kurta,Shipped,1,329,KARNATAKA,562125,FALSE
288,405-3441326-1516368,4/30/2022,Shipped,Amazon,Top,Shipped,1,518,WEST BENGAL,700034,FALSE
289,408-8009772-6580317,4/30/2022,Shipped,Amazon,Top,Shipped,1,387,WEST BENGAL,700045,FALSE
290,402-4774686-7773937,4/30/2022,Shipped - Delivered to Buyer,Merchant,Top,Shipped,1,339,TELANGANA,500001,FALSE
291,402-2860689-5652319,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,744,MADHYA PRADESH,480661,FALSE
292,406-6386989-1689108,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,888,WEST BENGAL,700145,FALSE
293,408-9720884-9553122,4/30/2022,Shipped,Amazon,kurta,Shipped,1,487,ODISHA,754211,FALSE
294,408-6428766-2839536,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,487,ODISHA,754211,FALSE
295,408-8641795-6914711,4/30/2022,Shipped,Amazon,Top,Shipped,1,563,HARYANA,122001,FALSE
296,402-9475978-1434754,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,859,ANDHRA PRADESH,521225,FALSE
297,407-5776821-9327552,4/30/2022,Shipped,Amazon,Set,Shipped,1,1133,MAHARASHTRA,400072,FALSE
298,171-6845071-0336346,4/30/2022,Shipped,Amazon,Set,Shipped,1,788,MAHARASHTRA,422003,FALSE
299,404-7491342-1035558,4/30/2022,Shipped,Amazon,Set,Shipped,1,1463,MAHARASHTRA,401107,FALSE
300,171-6783343-9758701,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,PUNJAB,146001,FALSE
301,402-0043314-1059527,4/30/2022,Cancelled,Amazon,Western Dress,Unshipped,1,744,MADHYA PRADESH,480661,FALSE
302,406-6586654-6641140,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,487,KARNATAKA,560010,FALSE
303,405-6120626-0941135,4/30/2022,Shipped,Amazon,Set,Shipped,1,657,KARNATAKA,560017,FALSE
304,408-9255314-3102740,4/30/2022,Shipped,Amazon,Set,Shipped,1,1133,MAHARASHTRA,413401,FALSE
305,408-3436456-9893130,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,MAHARASHTRA,400080,FALSE
306,408-3870331-6287517,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTARAKHAND,248001,FALSE
307,408-3870331-6287517,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTARAKHAND,248001,FALSE
308,407-2882576-2777135,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,1233,TELANGANA,500089,FALSE
309,403-2256919-4846738,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,825,KARNATAKA,560068,FALSE
310,403-2920089-2403567,4/30/2022,Shipped,Amazon,Top,Shipped,1,487,TAMIL NADU,600036,FALSE
311,406-7792526-4685142,4/30/2022,Shipped,Amazon,Set,Shipped,1,563,TELANGANA,500028,FALSE
312,406-7680255-6117120,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,TELANGANA,500028,FALSE
313,402-4646784-8411501,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,471,HARYANA,134107,FALSE
314,405-2788163-4515521,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,342,MADHYA PRADESH,456010,FALSE
315,405-1757140-2025918,4/30/2022,Shipped,Amazon,kurta,Shipped,1,432,MADHYA PRADESH,456010,FALSE
316,403-9105351-8453114,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTARAKHAND,263139,FALSE
317,402-0503400-6235514,4/30/2022,Shipped,Amazon,Set,Shipped,1,736,TAMIL NADU,600125,FALSE
318,408-3201739-2676310,4/30/2022,Shipped,Amazon,Set,Shipped,1,1260,MAHARASHTRA,400049,FALSE
319,171-8027093-8553945,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTARAKHAND,249193,FALSE
320,403-3331597-7637100,4/30/2022,Shipped,Amazon,Set,Shipped,1,1133,ODISHA,751006,FALSE
321,403-4424319-6635501,4/30/2022,Shipped,Amazon,Set,Shipped,1,759,GOA,403107,FALSE
322,403-0906375-2269150,4/30/2022,Cancelled,Amazon,kurta,Unshipped,1,475,MADHYA PRADESH,451224,FALSE
323,406-7261451-5682727,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,744,KARNATAKA,560037,FALSE
324,407-5096970-7475550,4/30/2022,Cancelled,Merchant,Set,,0,1902.86,UTTAR PRADESH,241001,FALSE
325,402-6566640-5417947,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,771,TELANGANA,500073,FALSE
326,402-5302912-6805151,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,725,TELANGANA,500073,FALSE
327,407-9707366-3029944,4/30/2022,Cancelled,Merchant,kurta,,0,473.33,DELHI,110074,FALSE
328,402-1365379-0131533,4/30/2022,Cancelled,Amazon,Set,Cancelled,0,,TELANGANA,503111,FALSE
329,408-5540360-9479519,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,759,MEGHALAYA,793008,FALSE
330,403-2079921-1244300,4/30/2022,Cancelled,Amazon,kurta,Unshipped,1,475,MADHYA PRADESH,454552,FALSE
331,402-8019936-6115500,4/30/2022,Cancelled,Amazon,Set,Unshipped,1,654,KARNATAKA,570016,FALSE
332,406-6711228-7576354,4/30/2022,Cancelled,Amazon,Western Dress,Unshipped,1,791,KARNATAKA,560037,FALSE
333,171-1425554-3718756,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,744,KARNATAKA,560070,FALSE
334,407-9906412-0889129,4/30/2022,Shipped,Amazon,kurta,Shipped,1,376,WEST BENGAL,741222,FALSE
335,408-8991303-6559523,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,TAMIL NADU,600082,FALSE
336,408-6046797-8945127,4/30/2022,Shipped,Amazon,Set,Shipped,1,599,WEST BENGAL,700044,FALSE
337,171-2134173-5385136,4/30/2022,Shipped,Amazon,kurta,Shipped,1,782,KARNATAKA,577101,FALSE
338,171-2134173-5385136,4/30/2022,Shipped,Amazon,kurta,Shipped,1,362,KARNATAKA,577101,FALSE
339,402-2155477-9353103,4/30/2022,Shipped,Amazon,Set,Shipped,1,1173,ODISHA,751003,FALSE
340,407-8580022-5578715,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,744,HARYANA,122018,FALSE
341,402-1572540-8678700,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,725,WEST BENGAL,700050,FALSE
342,171-1887627-9813158,4/30/2022,Shipped,Amazon,kurta,Shipped,1,376,ANDHRA PRADESH,530016,FALSE
343,408-7712483-3825907,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,459,UTTAR PRADESH,211004,FALSE
344,402-3621298-2630741,4/30/2022,Cancelled,Amazon,Set,Unshipped,1,654,KARNATAKA,570016,FALSE
345,404-8745561-3169903,4/30/2022,Shipped,Amazon,kurta,Shipped,1,379,UTTAR PRADESH,226022,FALSE
346,404-1508602-9433941,4/30/2022,Shipped,Amazon,Set,Shipped,1,696,WEST BENGAL,700089,FALSE
347,171-9371949-6030721,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,WEST BENGAL,732101,FALSE
348,171-2705563-6985105,4/30/2022,Shipped,Amazon,Set,Shipped,1,692,NAGALAND,797112,FALSE
349,171-3537751-4007556,4/30/2022,Shipped,Amazon,Set,Shipped,1,1999,ANDHRA PRADESH,524314,FALSE
350,408-5990312-3581165,4/30/2022,Shipped,Amazon,Set,Shipped,1,824,PUDUCHERRY,605008,FALSE
351,403-6062596-1220349,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,GOA,403703,FALSE
352,171-8220241-5105927,4/30/2022,Shipped,Amazon,kurta,Shipped,1,737,KARNATAKA,577101,FALSE
353,408-9405529-3743511,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,TELANGANA,500068,FALSE
354,402-3595365-1666728,4/30/2022,Cancelled,Amazon,Set,Unshipped,1,899,UTTAR PRADESH,201301,FALSE
355,407-3271219-3762757,4/30/2022,Shipped,Amazon,kurta,Shipped,1,368,MAHARASHTRA,411028,FALSE
356,402-3660716-8589107,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,471,KERALA,695003,FALSE
357,171-3953233-6135505,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,UTTAR PRADESH,208027,FALSE
358,402-5525660-2118707,4/30/2022,Shipped,Amazon,kurta,Shipped,1,376,TAMIL NADU,624301,FALSE
359,406-9941718-1734719,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,544,KARNATAKA,560072,FALSE
360,171-1297873-2176339,4/30/2022,Shipped,Amazon,kurta,Shipped,1,499,TELANGANA,500073,FALSE
361,407-6401192-4057954,4/30/2022,Shipped,Amazon,Top,Shipped,1,426,KARNATAKA,560100,FALSE
362,406-3397500-8084361,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,560072,FALSE
363,171-9620288-8918704,4/30/2022,Cancelled,Amazon,Set,Cancelled,0,,UTTARAKHAND,263642,FALSE
364,402-8089760-1132331,4/30/2022,Shipped,Amazon,Set,Shipped,1,995,DELHI,110059,FALSE
365,403-7042175-3905937,4/30/2022,Shipped,Amazon,kurta,Shipped,1,499,WEST BENGAL,700122,FALSE
366,403-7042175-3905937,4/30/2022,Shipped,Amazon,kurta,Shipped,1,499,WEST BENGAL,700122,FALSE
367,407-4629176-4141949,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,MAHARASHTRA,421201,FALSE
368,171-7306449-0588335,4/30/2022,Shipped,Amazon,kurta,Shipped,1,562,DELHI,110017,FALSE
369,407-1396965-6726703,4/30/2022,Shipped,Amazon,kurta,Shipped,1,696,BIHAR,801105,FALSE
370,407-0624641-6557144,4/30/2022,Shipped,Amazon,Set,Shipped,1,788,TELANGANA,500070,FALSE
371,405-8444009-8723509,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,DELHI,110085,FALSE
372,406-5729580-2175565,4/30/2022,Shipped,Amazon,Set,Shipped,1,1099,WEST BENGAL,700135,FALSE
373,404-2255967-5457950,4/30/2022,Shipped,Amazon,Set,Shipped,1,476,TELANGANA,502319,FALSE
374,408-5020509-5674715,4/30/2022,Shipped - Returned to Seller,Merchant,Western Dress,Shipped,1,0,DELHI,110096,FALSE
375,407-7642883-3094732,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,885,ASSAM,785667,FALSE
376,404-7608918-0571517,4/30/2022,Shipped,Amazon,Set,Shipped,1,654,JAMMU & KASHMIR,180015,FALSE
377,171-6589781-2209965,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,625,MAHARASHTRA,411019,FALSE
378,405-9442254-2207515,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,505,KERALA,689695,FALSE
379,405-3071731-6600369,4/30/2022,Shipped,Amazon,kurta,Shipped,1,563,KERALA,689695,FALSE
380,404-6026001-1717923,4/30/2022,Cancelled,Merchant,kurta,,0,344.76,UTTAR PRADESH,222001,FALSE
381,404-4026534-0431517,4/30/2022,Cancelled,Amazon,Set,Cancelled,0,,MAHARASHTRA,413001,FALSE
382,406-4970885-3273941,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,666,MAHARASHTRA,411047,FALSE
383,406-2942566-8263534,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,TELANGANA,509001,FALSE
384,406-7501816-7391539,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,432,UTTARAKHAND,248198,FALSE
385,408-3137526-3167563,4/30/2022,Shipped,Amazon,kurta,Shipped,1,0,WEST BENGAL,734101,FALSE
386,408-5211576-2061139,4/30/2022,Shipped,Amazon,Set,Shipped,1,1099,JHARKHAND,834001,FALSE
387,406-9632792-8869139,4/30/2022,Shipped,Amazon,kurta,Shipped,1,353,KARNATAKA,560019,FALSE
388,408-7971979-8745937,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,0,PUNJAB,141001,FALSE
389,405-5166820-2566738,4/30/2022,Shipped,Amazon,Set,Shipped,1,563,KARNATAKA,560076,FALSE
390,405-8932002-4271522,4/30/2022,Shipped,Amazon,Set,Shipped,1,788,TELANGANA,500043,FALSE
391,404-1855398-2642751,4/30/2022,Shipped,Amazon,Set,Shipped,1,654,BIHAR,842002,FALSE
392,408-0912805-7526753,4/30/2022,Shipped,Amazon,Set,Shipped,1,0,MAHARASHTRA,400101,FALSE
393,402-2403704-9667560,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,TELANGANA,500011,FALSE
394,405-2569549-3466719,4/30/2022,Shipped,Amazon,Set,Shipped,1,696,UTTAR PRADESH,231216,FALSE
395,405-2822825-3877133,4/30/2022,Shipped,Amazon,Set,Shipped,1,1112,UTTAR PRADESH,226010,FALSE
396,171-5222377-4501935,4/30/2022,Shipped,Amazon,kurta,Shipped,1,517,ANDHRA PRADESH,533003,FALSE
397,171-2644368-7969167,4/30/2022,Shipped,Amazon,Set,Shipped,1,888,ANDHRA PRADESH,533003,FALSE
398,171-2644368-7969167,4/30/2022,Shipped,Amazon,Set,Shipped,1,1463,ANDHRA PRADESH,533003,FALSE
399,171-2644368-7969167,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,ANDHRA PRADESH,533003,FALSE
400,171-2644368-7969167,4/30/2022,Shipped,Amazon,kurta,Shipped,1,442,ANDHRA PRADESH,533003,FALSE
401,171-2644368-7969167,4/30/2022,Shipped,Amazon,Set,Shipped,1,1149,ANDHRA PRADESH,533003,FALSE
402,171-2644368-7969167,4/30/2022,Shipped,Amazon,Ethnic Dress,Shipped,1,845,ANDHRA PRADESH,533003,FALSE
403,171-1758807-7455529,4/30/2022,Shipped,Amazon,Set,Shipped,1,788,WEST BENGAL,721635,FALSE
404,404-5848202-7366725,4/30/2022,Cancelled,Merchant,Western Dress,,0,734.29,TELANGANA,500056,FALSE
405,408-8224264-0017161,4/30/2022,Shipped,Amazon,Set,Shipped,1,788,DELHI,110016,FALSE
406,408-6529937-6381928,4/30/2022,Shipped,Amazon,Set,Shipped,1,654,GOA,403502,FALSE
407,407-2028379-9672355,4/30/2022,Shipped,Amazon,kurta,Shipped,1,518,TAMIL NADU,600024,FALSE
408,402-9221687-4573915,4/30/2022,Shipped,Amazon,Set,Shipped,1,626,TELANGANA,500053,FALSE
409,405-2668017-2013957,4/30/2022,Shipped,Amazon,kurta,Shipped,1,534,UTTAR PRADESH,282001,FALSE
410,408-3337319-8990747,4/30/2022,Shipped,Amazon,kurta,Shipped,1,475,GUJARAT,370465,FALSE
411,407-1256885-2004349,4/30/2022,Shipped,Amazon,kurta,Shipped,1,549,ODISHA,768004,FALSE
412,404-3723311-1030756,4/30/2022,Shipped,Amazon,kurta,Shipped,1,518,TAMIL NADU,629701,FALSE
413,171-5542306-9306709,4/30/2022,Cancelled,Amazon,Western Dress,Cancelled,0,,MAHARASHTRA,411019,FALSE
414,406-3702147-1800341,4/30/2022,Shipped - Delivered to Buyer,Merchant,Western Dress,Shipped,1,725,TELANGANA,500094,FALSE
415,404-5867260-9073129,4/30/2022,Cancelled,Merchant,kurta,,0,437.14,TAMIL NADU,600091,FALSE
416,404-0532727-2082745,4/30/2022,Shipped,Amazon,Set,Shipped,1,1499,TELANGANA,500008,FALSE
417,403-8966287-7773106,4/30/2022,Shipped,Amazon,kurta,Shipped,1,363,KARNATAKA,560036,FALSE
418,408-1512444-4965152,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,BIHAR,854301,FALSE
419,171-9451879-3651542,4/30/2022,Shipped,Amazon,kurta,Shipped,1,487,WEST BENGAL,700059,FALSE
420,408-8501185-0578768,4/30/2022,Cancelled,Amazon,Set,Unshipped,1,824,PUDUCHERRY,605008,FALSE
421,402-0251823-0845133,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,353,MEGHALAYA,793022,FALSE
422,408-5190897-8781155,4/30/2022,Shipped,Amazon,Top,Shipped,1,487,MAHARASHTRA,411057,FALSE
423,403-3109934-4911514,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,ANDHRA PRADESH,534101,FALSE
424,407-0718034-7893108,4/30/2022,Shipped,Amazon,Set,Shipped,1,654,UTTAR PRADESH,201001,FALSE
425,404-0752237-5721965,4/30/2022,Shipped,Amazon,Set,Shipped,1,597,TELANGANA,500090,FALSE
426,403-6818986-3510737,4/30/2022,Cancelled,Amazon,kurta,Unshipped,1,363,KARNATAKA,560036,FALSE
427,403-4673019-6572340,4/30/2022,Shipped,Amazon,kurta,Shipped,1,471,MADHYA PRADESH,474001,FALSE
428,171-4549643-0067500,4/30/2022,Cancelled,Amazon,kurta,Cancelled,0,,MAHARASHTRA,444101,FALSE
429,404-3622512-3887551,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,744,ASSAM,785001,FALSE
430,406-6906315-9570765,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,TAMIL NADU,600100,FALSE
431,407-3562449-1962729,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,568,KARNATAKA,562159,FALSE
432,408-2593644-6317933,4/30/2022,Shipped,Amazon,Set,Shipped,1,835,KARNATAKA,586109,FALSE
433,407-7607527-1189964,4/30/2022,Shipped - Rejected by Buyer,Merchant,kurta,Shipped,1,568,KARNATAKA,562159,FALSE
434,405-7398388-2654744,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,899,JHARKHAND,827001,FALSE
435,405-5066690-4132337,4/30/2022,Shipped,Amazon,kurta,Shipped,1,406,KARNATAKA,560008,FALSE
436,408-6466311-6949931,4/30/2022,Shipped,Amazon,Set,Shipped,1,0,UTTAR PRADESH,226002,FALSE
437,171-4643830-2345965,4/30/2022,Cancelled,Merchant,Set,,0,570.48,MAHARASHTRA,400101,FALSE
438,404-1051549-5381167,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,TELANGANA,507003,FALSE
439,406-7625210-8793109,4/30/2022,Shipped,Amazon,Set,Shipped,1,789,TAMIL NADU,600041,FALSE
440,406-8665288-2025908,4/30/2022,Shipped,Amazon,Saree,Shipped,1,620,DELHI,110084,FALSE
441,408-6732772-4525113,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,0,MAHARASHTRA,431002,FALSE
442,171-7068385-2777168,4/30/2022,Shipped - Delivered to Buyer,Merchant,Set,Shipped,1,631,MAHARASHTRA,411014,FALSE
443,405-9930530-1209919,4/30/2022,Shipped,Amazon,kurta,Shipped,1,499,MADHYA PRADESH,487551,FALSE
444,407-0288006-5535531,4/30/2022,Shipped,Amazon,Western Dress,Shipped,1,807,TELANGANA,500050,FALSE
445,403-6363820-3080315,4/30/2022,Shipped,Amazon,Set,Shipped,1,666,PUDUCHERRY,605001,FALSE
446,408-7937211-8974712,4/30/2022,Shipped,Amazon,Set,Shipped,1,0,MAHARASHTRA,423109,FALSE
447,407-4283259-6933941,4/30/2022,Shipped,Amazon,kurta,Shipped,1,329,TAMIL NADU,632004,FALSE
448,407-3630361-4581152,4/30/2022,Cancelled,Amazon,kurta,Cancelled,0,,TAMIL NADU,632004,FALSE
449,408-6348199-2089932,4/30/2022,Shipped,Amazon,Set,Shipped,1,0,JHARKHAND,834002,FALSE
450,408-5824761-8505932,4/30/2022,Shipped - Delivered to Buyer,Merchant,kurta,Shipped,1,399,UTTAR PRADESH,201301,FALSE
451,406-0673842-3693910,4/30/2022,Shipped,Amazon,kurta,Shipped,1,399,KARNATAKA,575007,FALSE
452,405-0722232-7258752,4/30/2022,Shipped,Amazon,kurta,Shipped,1,487,MADHYA PRADESH,486889,FALSE
453,408-0224364-7467540,4/30/2022,Shipped,Amazon,Set,Shipped,1,1033,DELHI,110063,FALSE
454,408-2445040-0957913,4/30/2022,Shipped,Amazon,Top,Shipped,1,625,KARNATAKA,560077,FALSE
455,406-8412164-3153129,4/30/2022,Shipped,Amazon,Top,Shipped,1,432,MAHARASHTRA,400097,FALSE
456,407-5524319-6977912,4/30/2022,Cancelled,Amazon,kurta,Cancelled,0,,KERALA,682301,FALSE
457,407-7757868-6086759,4/30/2022,Shipped,Amazon,Set,Shipped,1,1115,DELHI,110017,FALSE
458,171-5065107-7793119,4/30/2022,Shipped,Amazon,kurta,Shipped,1,511,UTTAR PRADESH,201014,FALSE
459,403-0216195-8439543,4/30/2022,Shipped,Amazon,Set,Shipped,1,599,ODISHA,758001,FALSE
460,402-9874837-4557125,4/30/2022,Shipped,Amazon,Top,Shipped,1,545,MAHARASHTRA,400066,FALSE
